app_id,pub_id,publication_date,publication_year,project_start_date,months_since_project_start,publication_before_or_after_policy,title,doi,pubmed_id,journal
94885,20458,2026-07-02,2026,2023-03-13,39,after_policy,"Beyond air pollution: Green space, water minerals, and genetic predisposition in migraine onset",10.1016/j.isci.2026.116646,42437003,iScience
94939,9252,2023-11-30,2023,2022-11-10,12,before_policy,"Healthy dietary patterns, genetic risk, and gastrointestinal cancer incident risk: a large-scale prospective cohort study",10.1016/j.ajcnut.2023.11.015,38042409,American Journal of Clinical Nutrition
94939,18830,2025-11-22,2025,2022-11-10,36,after_policy,Genetic atlas of plasma metabolome across 40 human common diseases: mapping causal metabolites to disease risk,10.1186/s13073-025-01578-7,41275212,Genome Medicine
94939,19748,2025-08-12,2025,2022-11-10,33,after_policy,Genetic architecture of bone marrow fat fraction implies its involvement in osteoporosis risk,10.1038/s41467-025-62826-3,40796918,Nature Communications
94960,11689,2024-07-08,2024,2023-02-09,16,after_policy,Metabolic gene function discovery platform GeneMAP identifies SLC25A48 as necessary for mitochondrial choline import,10.1038/s41588-024-01827-2,38977856,Nature Genetics
95030,15269,2025-05-22,2025,2022-11-08,30,after_policy,An Interpretable Population Graph Network to Identify Rapid Progression of Alzheimer's Disease Using UK Biobank.,,40417509,AMIA Annual Symposium Proceedings
95030,20526,2026-06-26,2026,2022-11-08,43,after_policy,Novel Alzheimer's disease-associated variants and genetic interactions identified from UK biobank whole-exome sequencing data using IBI-DT,10.1038/s41598-026-58159-w,42362650,Scientific Reports
95082,9986,2024-04-01,2024,2023-01-25,14,before_policy,Ambient air pollution exposure and the risk of probable sarcopenia: A prospective cohort study,10.1016/j.ecoenv.2024.116273,38564861,Ecotoxicology and Environmental Safety
95082,19269,2025-10-07,2025,2023-01-25,32,after_policy,Potential regulators and metabolic networks of muscle fatty infiltration: genomic and radiomics investigation based on 33 300 participants,10.1097/js9.0000000000003523,41056018,International Journal of Surgery
95082,19442,2025-09-22,2025,2023-01-25,31,after_policy,Associations between dietary patterns and sarcopenia: insights from cross-sectional and Mendelian randomization analyses,10.1080/15502783.2025.2564239,40977601,Journal of the International Society of Sports Nutrition
95095,12087,2024-05-14,2024,2022-10-19,18,before_policy,The association between being breastfed in infancy and risks of cancer in adulthood - a UK Biobank study,10.1038/s44276-024-00061-x,39516316,BJC Reports
95114,13019,2024-09-05,2024,2022-12-06,20,after_policy,Time from waking to the first cigarette and mortality and incident cardiovascular disease,10.1093/pubmed/fdae242,39237361,Journal of Public Health
95114,13296,2024-10-28,2024,2022-12-06,22,after_policy,"Associations between childhood maltreatment, peripheral immune biomarkers, and psychiatric symptoms in adults: A cohort study of over 138,000 participants",10.1016/j.bbi.2024.10.034,39477077,Brain Behavior and Immunity
95114,14003,2024-12-11,2024,2022-12-06,24,after_policy,Associations of combined accelerated biological aging and genetic susceptibility with incidence of heart failure in a population-based cohort study,10.1111/acel.14430,39663608,Aging Cell
95114,14777,2025-04-03,2025,2022-12-06,27,after_policy,The quality of plant-based diets and liver cancer incidence and liver disease mortality in the UK Biobank,10.1016/j.clnesp.2025.03.166,40187730,Clinical Nutrition ESPEN
95114,17872,2026-04-22,2026,2022-12-06,40,after_policy,Childhood Maltreatment and Its Pathways to Irritable Bowel Syndrome in Adulthood: Insights From Sequential Mediation Analysis,10.1002/smi.70178,42017339,Stress and Health
95114,17973,2026-04-16,2026,2022-12-06,40,after_policy,"Healthy sleep, proteomic signatures, and incident depression: associations accounting for genetic risk in an adult cohort",10.1080/15622975.2026.2656652,41989327,The World Journal of Biological Psychiatry
95179,17373,2026-03-16,2026,2024-03-21,23,after_policy,Tractor Workflow: A Scalable Nextflow Framework for Local Ancestry-Aware Genome-Wide Association Studies,10.1093/bioinformatics/btag124,41838407,Bioinformatics
95179,19467,2025-09-18,2025,2024-03-21,17,after_policy,Pan-UK Biobank genome-wide association analyses enhance discovery and resolution of ancestry-enriched effects,10.1038/s41588-025-02335-7,40968291,Nature Genetics
95180,13059,2024-08-29,2024,2022-11-10,21,after_policy,Psycho-social dimensions of cardiovascular risk: exploring the impact of social isolation and loneliness in middle-aged and older adults,10.1186/s12889-024-19885-w,39210322,BMC Public Health
95180,14537,2025-01-10,2025,2022-11-10,26,after_policy,The hidden impact: social isolation and inflammation's role in pancreatic cancer risk among those with diabetes,10.1186/s12885-025-13470-z,39794805,BMC Cancer
95180,14912,2025-01-22,2025,2022-11-10,26,after_policy,Associations and potential epigenetic changes between air pollution and osteoarthritis risk and survival: Insights from a prospective cohort study,10.1016/j.ecoenv.2025.117770,39847883,Ecotoxicology and Environmental Safety
95180,16349,2025-07-02,2025,2022-11-10,31,after_policy,Age-specific comorbidity risks in osteoarthritis: implications for healthy aging across diverse populations,10.1186/s13690-025-01670-9,40604842,Archives of Public Health
95180,18788,2025-11-25,2025,2022-11-10,36,after_policy,Environmental greenery and skin cancer risk: a prospective cohort study on incidence and mediating mechanisms,10.1186/s13690-025-01775-1,41291807,Archives of Public Health
95180,19124,2025-10-28,2025,2022-11-10,35,after_policy,Plasma proteomic biomarkers underlying polygenic risk of idiopathic pulmonary fibrosis,10.1164/rccm.202505-1202rl,41151026,American Journal of Respiratory and Critical Care Medicine
95259,8723,2024-02-15,2024,2023-01-11,13,before_policy,"Frailty mediating the causality between leucocyte telomere length and mortality: a cohort study of 440,551 UK Biobank participants",10.1007/s13167-024-00355-7,38463625,EPMA Journal
95259,14100,2024-11-18,2024,2023-01-11,22,after_policy,Exploring the Genetic Relationship Between Type 2 Diabetes and Cardiovascular Disease: A Large-Scale Genetic Association and Polygenic Risk Score Study,10.3390/biom14111467,39595643,Biomolecules
95259,14432,2025-02-05,2025,2023-01-11,24,after_policy,Investigating shared risk variants and genetic etiology between Alzheimer's disease and three stress-related psychiatric disorders: a large-scale genome-wide cross-trait analysis,10.3389/fragi.2025.1488528,39975850,Frontiers in Aging
95259,15818,2025-03-29,2025,2023-01-11,26,after_policy,Associations of socioeconomic status and malnutrition with survival in adults with cancer in the UK Biobank: A prospective cohort study,10.1016/j.puhe.2025.02.039,40158336,Public Health
95259,16467,2025-06-25,2025,2023-01-11,29,after_policy,Evaluation of large-scale plasma proteomics for prediction of heart failure in individuals with a full range of glucose metabolism profiles,10.1093/eurjpc/zwaf381,40561129,European Journal of Preventive Cardiology
95259,16750,2025-12-03,2025,2023-01-11,34,after_policy,Revealing Causal Protein Biomarkers and Potential Therapeutic Targets for Histologic-Specific Lung Cancer,10.1111/jcmm.70866,41340014,Journal of Cellular and Molecular Medicine
95259,17125,2026-01-12,2026,2023-01-11,36,after_policy,Association between hot beverage intake and gastric cancer risk: a prospective cohort study from the UK Biobank,10.1039/d5fo03778f,41399987,Food & Function
95259,18463,2026-01-26,2026,2023-01-11,36,after_policy,Drug-gene interactions and the risk of diabetic microvascular complications: A population-based cohort study,10.1111/dom.70501,41582657,Diabetes Obesity and Metabolism
95259,19532,2025-09-09,2025,2023-01-11,31,after_policy,Integrative analysis identifies novel proteins associated with chronic kidney disease in participants with abnormal glucose metabolism,10.1016/j.diabres.2025.112474,40934961,Diabetes Research and Clinical Practice
95259,20409,2026-07-08,2026,2023-01-11,41,after_policy,Whole-Exome Analysis Identifies Candidate Genes Associated With Diabetic Retinopathy,10.1167/iovs.67.8.25,42417591,Investigative Ophthalmology & Visual Science
95318,8960,2024-01-11,2024,2023-01-31,11,before_policy,Subtyping Gastrointestinal Surgical Outcomes from Real World Data: A Comprehensive Analysis of UK Biobank.,,38222374,AMIA Annual Symposium Proceedings
95318,9962,2024-04-05,2024,2023-01-31,14,before_policy,Fusion of biomedical imaging studies for increased sample size and diversity: a case study of brain MRI,10.3389/fradi.2024.1283392,38645773,Frontiers in Radiology
95318,14263,2024-11-25,2024,2023-01-31,21,after_policy,Investigating the impact of steroid dependence on gastrointestinal surgical outcomes from UK Biobank,10.1038/s41598-024-75215-5,39587092,Scientific Reports
95318,15159,2025-05-30,2025,2023-01-31,27,after_policy,Preoperative kidney tumor risk estimation with AI: From logistic regression to transformer,10.1371/journal.pone.0323240,40446057,PLOS ONE
95318,20094,2026-05-12,2026,2023-01-31,39,after_policy,Multimodal predictions of end stage chronic kidney disease from asymptomatic individuals for discovery of genomic biomarkers,10.1186/s12882-026-05016-7,42120994,BMC Nephrology
95339,15941,2025-04-15,2025,2023-01-25,26,after_policy,Population Prevalence of the Major Thyroid Cancer-Associated Syndromes,10.1210/clinem/dgaf236,40231587,The Journal of Clinical Endocrinology & Metabolism
95356,19241,2025-10-09,2025,2022-11-22,34,after_policy,Impact of education level on complications and mortalities in type 2 diabetes: A UK biobank prospective cohort study,10.1186/s12889-025-24491-5,41068666,BMC Public Health
95387,13061,2024-08-30,2024,2023-01-23,19,after_policy,Association of Life's Essential 8 With Incident Cardiovascular Disease Among Individuals With Depression: A Prospective Study,10.1016/j.cjca.2024.08.280,39216657,Canadian Journal of Cardiology
95409,8752,2024-02-12,2024,2022-11-30,14,before_policy,"Sodium fluoride preserves blood metabolite integrity for biomarker discovery in large-scale, multi-site metabolomics investigations",10.1039/d3an01359f,38224241,Analyst
95450,14469,2025-01-30,2025,2023-04-17,21,after_policy,Optic Disc Pallor in Parkinson's Disease: A UK Biobank Study,10.1002/mds.30127,39888130,Movement Disorders
95547,14714,2025-04-10,2025,2023-02-16,25,after_policy,Inherited predisposition to pneumothorax: estimating the frequency of Birt-Hogg-Dub&#233; syndrome from genomics and population cohorts,10.1136/thorax-2024-221738,40210444,Thorax
95608,19877,2026-05-28,2026,2022-12-16,41,after_policy,Apolipoprotein variations across APOE genotypes in young and elderly patients with coronary heart disease.,10.1042/bsr20260258,42206501,Bioscience Reports
95677,15946,2025-04-01,2025,2023-05-11,22,after_policy,Body Mass Index and Right Ventricular Structure: Insights From Observational and Mendelian Randomization Analyses,10.1002/pul2.70103,40463494,Pulmonary Circulation
95683,16730,2025-12-05,2025,2022-11-30,36,after_policy,Neuroticism heterogeneity through item-level associations in resting-state functional connectivity,10.1038/s42003-025-09308-w,41350918,Communications Biology
95715,9807,2024-04-25,2024,2023-01-18,15,before_policy,The Association between Dietary Protein Intake and Sources and the Rate of Longitudinal Changes in Brain Structure,10.3390/nu16091284,38732531,Nutrients
95715,9899,2024-04-15,2024,2023-01-18,14,before_policy,Identification of Key Genes and Imbalanced SNAREs Assembly in the Comorbidity of Polycystic Ovary Syndrome and Depression,10.3390/genes15040494,38674428,Genes
95715,11752,2024-07-01,2024,2023-01-18,17,before_policy,Associations between oral health and depression and anxiety: A cross-sectional and prospective cohort study from the UK Biobank,10.1111/jcpe.14039,38952070,Journal Of Clinical Periodontology
95715,12149,2024-05-05,2024,2023-01-18,15,before_policy,The impact of sunlight exposure on brain structural markers in the UK Biobank,10.1038/s41598-024-59633-z,38705875,Scientific Reports
95715,13192,2024-10-28,2024,2023-01-18,21,after_policy,The Association Between Dietary Vitamin C and Sleep Disorders: A Cohort Study Based on UK Biobank,10.3390/nu16213661,39519494,Nutrients
95715,14792,2024-12-26,2024,2023-01-18,23,after_policy,Dietary Iron Intake and Mental and Behavioral Disorders Due to Use of Tobacco: A UK Biobank Study,10.3390/nu17010039,39796473,Nutrients
95715,14811,2024-12-30,2024,2023-01-18,23,after_policy,Genome-wide analysis in northern Chinese twins identifies twelve new susceptibility loci for pulmonary function,10.1186/s12864-024-11165-6,39736507,BMC Genomics
95715,14939,2025-01-25,2025,2023-01-18,24,after_policy,Association of life's essential 8 and inflammatory biomarkers with nutritional anemia in UK adults,10.1038/s41598-025-87823-w,39863699,Scientific Reports
95715,15280,2025-05-21,2025,2023-01-18,28,after_policy,Associations between Life's Essential Eight cardiovascular health metrics and cardiovascular mortality risk across frailty statuses: evidence from a UK Biobank cohort study,10.3389/fpubh.2025.1508274,40469586,Frontiers in Public Health
95715,15281,2025-08-01,2025,2023-01-18,30,after_policy,Polygenic Prediction of Peripheral Artery Disease and Major Adverse Limb Events,10.1001/jamacardio.2025.1182,40397457,JAMA Cardiology
95715,16324,2025-07-04,2025,2023-01-18,29,after_policy,The association of essential dietary trace elements and their mixture with cognition: a prospective study,10.3389/fnut.2025.1461852,40686818,Frontiers in Nutrition
