page,index_on_page,start_date_text,start_date_datetime,title,url,institution,excerpt,counts_text
641,1,1 June 2017,2017-06-01 01:00:00,"Cross-cultural variations in female reproductive health and non-communicable diseases: analysis of 500,000 participants from the UKBiobank and the InterLACE consortium",https://www.ukbiobank.ac.uk/projects/cross-cultural-variations-in-female-reproductive-health-and-non-communicable-diseases-analysis-of-500000-participants-from-the-ukbiobank-and-the-interlace-consortium/,"University of Queensland, Australia",The aim of this study is to incorporate Biobank data as a major addition to the International Collaboration for a Life course Approach to reproductive…,6401 to 6410 of 6936 results found
641,2,1 June 2017,2017-06-01 01:00:00,Clinical heterogeneity in depression,https://www.ukbiobank.ac.uk/projects/clinical-heterogeneity-in-depression/,"University of California, Los Angeles, United States of America",Finding the causes of major depression is a major challenge in global health. One critical question is the extent to which our current classification conceals…,6401 to 6410 of 6936 results found
641,3,1 June 2017,2017-06-01 01:00:00,Novel Methods to Jointly Analyze Pleiotropic Genetic Effects on Multiple Traits Integrating Epigenomics and Genomics Data,https://www.ukbiobank.ac.uk/projects/novel-methods-to-jointly-analyze-pleiotropic-genetic-effects-on-multiple-traits-integrating-epigenomics-and-genomics-data/,"University of Michigan, United States of America","A rigorous statistical method will be developed to modulate the relationships among multiple GWAS or GWAS with multiple traits, and a scalable algorithm will be…",6401 to 6410 of 6936 results found
641,4,1 June 2017,2017-06-01 01:00:00,Lifestyle risk factors in association with dementia risk,https://www.ukbiobank.ac.uk/projects/lifestyle-risk-factors-in-association-with-dementia-risk/,"University of Oxford, Great Britain",The MRC Dementias Platform UK (DPUK) is a multi-cohort collaboration. This proposal is to use UKB data alongside that of other cohorts to investigate the…,6401 to 6410 of 6936 results found
641,5,1 June 2017,2017-06-01 01:00:00,"Integrating social, environmental, genetic and geographical variation to infer aetiological and causal influences on health",https://www.ukbiobank.ac.uk/projects/integrating-social-environmental-genetic-and-geographical-variation-to-infer-aetiological-and-causal-influences-on-health/,"University of Bristol, Great Britain","The social influences, environments and even genomic variants that affect us depend in part on where we live. Our research has shown that geographical variation…",6401 to 6410 of 6936 results found
641,6,1 June 2017,2017-06-01 01:00:00,Genetic determinants for insulin-dependent type 2 diabetes mellitus,https://www.ukbiobank.ac.uk/projects/genetic-determinants-for-insulin-dependent-type-2-diabetes-mellitus/,"Leiden University Medical Centre, Netherlands","Type 2 diabetes mellitus (T2D) is a heterogeneous disease caused by different mechanisms, including insulin resistance and pancreatic malfunction. Of the patients diagnosed with T2D,…",6401 to 6410 of 6936 results found
641,7,1 June 2017,2017-06-01 01:00:00,Retinal assessment of microvascular dysfunction and chronic disease in UK Biobank,https://www.ukbiobank.ac.uk/projects/retinal-assessment-of-microvascular-dysfunction-and-chronic-disease-in-uk-biobank/,"Queen's University Belfast, Great Britain",AIM 1: Evaluate retinal microvascular parameters as biomarkers for chronic kidney disease (CKD) in people with and without diabetes in the UK Biobank data.,6401 to 6410 of 6936 results found
641,8,1 June 2017,2017-06-01 01:00:00,Weighing benefits and risks of therapies for the treatment of chronic inflammatory diseases,https://www.ukbiobank.ac.uk/projects/weighing-benefits-and-risks-of-therapies-for-the-treatment-of-chronic-inflammatory-diseases/,"University of Leeds, Great Britain","Steroids are medications used to treat many diseases of long duration, such as asthma. For many conditions there are no approved alternatives to steroids or…",6401 to 6410 of 6936 results found
641,9,1 June 2017,2017-06-01 01:00:00,Identification and characterization of functional variants with a causal role in chronic cardiopulmonary diseases,https://www.ukbiobank.ac.uk/projects/identification-and-characterization-of-functional-variants-with-a-causal-role-in-chronic-cardiopulmonary-diseases/,"IUCPQ, Canada","Our goal is to characterize genetic determinants involved in chronic cardiopulmonary diseases, including cardiovascular disease (CVD) and aortic valve stenosis as well as respiratory diseases…",6401 to 6410 of 6936 results found
641,10,1 June 2017,2017-06-01 01:00:00,Investigating multi-locus epistatic interactions underlying coronary artery disease,https://www.ukbiobank.ac.uk/projects/investigating-multi-locus-epistatic-interactions-underlying-coronary-artery-disease/,"German Heart Center Munich, Germany","Coronary artery disease (CAD) is a complex disease with a strong genetic component. Likewise, the response to treatment may be affected by the individual genetic…",6401 to 6410 of 6936 results found
642,1,1 June 2017,2017-06-01 01:00:00,"Temperatures and health – Using accelerometer data to understand experienced temperatures and their relationship to sleep, mental and physical health",https://www.ukbiobank.ac.uk/projects/temperatures-and-health-using-accelerometer-data-to-understand-experienced-temperatures-and-their-relationship-to-sleep-mental-and-physical-health/,"University College London, Great Britain","Air temperatures can pose significant health risks. Various studies have assessed typical temperatures inside homes at fixed spatial locations; however, temperatures experienced by people have…",6411 to 6420 of 6936 results found
642,2,31 May 2017,2017-05-31 01:00:00,Assessing risk for type 2 diabetes using UK Biobank,https://www.ukbiobank.ac.uk/projects/assessing-risk-for-type-2-diabetes-using-uk-biobank/,"University of Surrey, Great Britain",We want to determine how various diabetes risk and protective factors might differ in their impact on diabetes incidence based on the baseline level of…,6411 to 6420 of 6936 results found
642,3,31 May 2017,2017-05-31 01:00:00,Population structure in the UK Biobank samples,https://www.ukbiobank.ac.uk/projects/population-structure-in-the-uk-biobank-samples/,"University of Oxford, Great Britain",We will investigate population structure in the UK Biobank genetic dataset. When searching for genes that influence a particular disease knowledge of the genetic ancestry…,6411 to 6420 of 6936 results found
642,4,30 May 2017,2017-05-30 01:00:00,Diminishing returns epistasis of human phenotypes,https://www.ukbiobank.ac.uk/projects/diminishing-returns-epistasis-of-human-phenotypes/,"University of Michigan, United States of America",Diminishing returns from advantageous mutations refers to the phenomenon that the same advantageous mutation is less beneficial when occurring in fitter genotypes. This has never…,6411 to 6420 of 6936 results found
642,5,27 May 2017,2017-05-27 01:00:00,"Genetic studies of type 2 diabetes, related metabolic traits, and their complications",https://www.ukbiobank.ac.uk/projects/genetic-studies-of-type-2-diabetes-related-metabolic-traits-and-their-complications/,"Broad Institute, United States of America","Our main ongoing research aim is to understand the genetic basis of type 2 diabetes, related metabolic traits, and their complications. We have previously identified…",6411 to 6420 of 6936 results found
642,6,15 May 2017,2017-05-15 01:00:00,Multi-trait GWAS analyses in the UK Biobank,https://www.ukbiobank.ac.uk/projects/multi-trait-gwas-analyses-in-the-uk-biobank/,"Icahn School of Medicine at Mount Sinai, United States of America",GWAS methods have been developed to analyse associations between SNPs and multiple phenotypes jointly. We have produced one such method (MultiPhen) and performed a simulation…,6411 to 6420 of 6936 results found
642,7,15 May 2017,2017-05-15 01:00:00,"Urbanisation, Circadian Rhythmicity and Metabolic and Mental Health",https://www.ukbiobank.ac.uk/projects/urbanisation-circadian-rhythmicity-and-metabolic-and-mental-health/,"National University of Ireland, Maynooth, Ireland","We will explore what factors influence our circadian rhythms and sleep patterns, including lifestyle, place of birth, length of time spent in the UK up…",6411 to 6420 of 6936 results found
642,8,1 May 2017,2017-05-01 01:00:00,On the quest for tissue-specific contributions to disease,https://www.ukbiobank.ac.uk/projects/on-the-quest-for-tissue-specific-contributions-to-disease/,"Amsterdam UMC Research BV, Netherlands",The genetic contribution of a multitude of diseases has been at least partially identified. The mechanisms through which genetics play a role in them are…,6411 to 6420 of 6936 results found
642,9,1 May 2017,2017-05-01 01:00:00,Identification and evaluation of risk factors in the working environment for poor health outcomes,https://www.ukbiobank.ac.uk/projects/identification-and-evaluation-of-risk-factors-in-the-working-environment-for-poor-health-outcomes/,"Uppsala University, Sweden",This project aims to investigate the association of working conditions such as shiftwork and physical environment with poor health outcomes such as cardiovascular and metabolic…,6411 to 6420 of 6936 results found
642,10,1 May 2017,2017-05-01 01:00:00,Understanding the genetics of malignant mesothelioma susceptibility and prognosis,https://www.ukbiobank.ac.uk/projects/understanding-the-genetics-of-malignant-mesothelioma-susceptibility-and-prognosis/,"University of Western Australia, Australia","Mesothelioma is an aggressive, incurable tumour of the lining of the lungs. There has been little consistency in the published findings from genetic studies of…",6411 to 6420 of 6936 results found
