website_page,website_index_on_page,website_start_date,website_start_date_text,website_title,website_institution,website_url,match_status,match_method,matched_app_id,schema27_title,schema27_institution,candidate_app_ids
584,1,2019-05-29,29 May 2019,A study of genes implicated in Leber congenital amaurosis (LCA) and the role of preconception genetic screening,"University of Illinois at Chicago, United States of America",https://www.ukbiobank.ac.uk/projects/a-study-of-genes-implicated-in-leber-congenital-amaurosis-lca-and-the-role-of-preconception-genetic-screening/,matched,unique_normalized_title,44316,A study of genes implicated in Leber congenital amaurosis (LCA) and the role of preconception genetic screening,University of Illinois at Chicago,44316
584,2,2019-05-29,29 May 2019,Statistical methods development for integrating genomic and multi-scale data,"University of Calgary, Canada",https://www.ukbiobank.ac.uk/projects/statistical-methods-development-for-integrating-genomic-and-multi-scale-data/,matched,unique_normalized_title,45132,Statistical methods development for integrating genomic and multi-scale data,University of Calgary,45132
584,3,2019-05-29,29 May 2019,Deciphering AMD by deep phenotyping and machine learning- PINNACLE,"Medical University of Vienna, Austria",https://www.ukbiobank.ac.uk/projects/deciphering-amd-by-deep-phenotyping-and-machine-learning-pinnacle/,matched,unique_normalized_title,45477,Deciphering AMD by deep phenotyping and machine learning- PINNACLE,Medical University of Vienna,45477
584,4,2019-05-23,23 May 2019,The metabolic consequences of adverse early life conditions and subsequent risk for adult cardiovascular disease and type 2 diabetes,"Aarhus University, Denmark",https://www.ukbiobank.ac.uk/projects/the-metabolic-consequences-of-adverse-early-life-conditions-and-subsequent-risk-for-adult-cardiovascular-disease-and-type-2-diabetes/,matched,unique_normalized_title,47673,The metabolic consequences of adverse early life conditions and subsequent risk for adult cardiovascular disease and type 2 diabetes,Aarhus University,47673
584,5,2019-05-20,20 May 2019,Running Principle Component Analysis and feature selection methods on Biobank scale genotypes,"Purdue University, United States of America",https://www.ukbiobank.ac.uk/projects/running-principle-component-analysis-and-feature-selection-methods-on-biobank-scale-genotypes/,matched,unique_normalized_title,41297,Running Principle Component Analysis and feature selection methods on Biobank scale genotypes,Purdue University,41297
584,6,2019-05-14,14 May 2019,PheWAS to support genetically-guided drug development at Eisai,"Eisai Inc., United States of America",https://www.ukbiobank.ac.uk/projects/phewas-to-support-genetically-guided-drug-development-at-eisai/,matched,unique_normalized_title,41311,PheWAS to support genetically-guided drug development at Eisai,Eisai Inc.,41311
584,7,2019-05-14,14 May 2019,Genetic study of complex phenotypes,"Yale University, United States of America",https://www.ukbiobank.ac.uk/projects/genetic-study-of-complex-phenotypes/,matched,unique_normalized_title,42009,Genetic study of complex phenotypes,Yale University,42009
584,8,2019-05-14,14 May 2019,Exploring and Accommodating Heterogeneity in Large-Scale Genetic Analyses,"The Translational Genomics Research Institute, United States of America",https://www.ukbiobank.ac.uk/projects/exploring-and-accommodating-heterogeneity-in-large-scale-genetic-analyses/,matched,unique_normalized_title,43036,Exploring and Accommodating Heterogeneity in Large-Scale Genetic Analyses,The Translational Genomics Research Institute,43036
584,9,2019-05-14,14 May 2019,Identification and validation of causal variants effect on cardiovascular disease through immune-mediated inflammation,"Tianjin Medical University, China",https://www.ukbiobank.ac.uk/projects/identification-and-validation-of-causal-variants-effect-on-cardiovascular-disease-through-immune-mediated-inflammation/,matched,unique_normalized_title,44482,Identification and validation of causal variants effect on cardiovascular disease through immune-mediated inflammation,Tianjin Medical University,44482
584,10,2019-05-14,14 May 2019,Understanding the genetic complexity of neuropsychiatric features in copy-number variant disorders,"Pennsylvania State University, United States of America",https://www.ukbiobank.ac.uk/projects/understanding-the-genetic-complexity-of-neuropsychiatric-features-in-copy-number-variant-disorders/,matched,unique_normalized_title,45023,Understanding the genetic complexity of neuropsychiatric features in copy-number variant disorders,Pennsylvania State University,45023
585,1,2019-05-14,14 May 2019,Genetic Determinants of Cardiorespiratory Fitness and Related Measures,"Mayo Clinic, United States of America",https://www.ukbiobank.ac.uk/projects/genetic-determinants-of-cardiorespiratory-fitness-and-related-measures/,matched,unique_normalized_title,46237,Genetic Determinants of Cardiorespiratory Fitness and Related Measures,Mayo Clinic,46237
585,2,2019-05-14,14 May 2019,Serum cardiometabolic and liver function markers in relation to colorectal cancer risk and survival,"Harvard School of Public Health, United States of America",https://www.ukbiobank.ac.uk/projects/serum-cardiometabolic-and-liver-function-markers-in-relation-to-colorectal-cancer-risk-and-survival/,matched,unique_normalized_title,46466,Serum cardiometabolic and liver function markers in relation to colorectal cancer risk and survival,Harvard School of Public Health,46466
585,3,2019-05-14,14 May 2019,Automatic Diabetic Retinopathy Detection based on Deep Learning Using Retinal Images and Clinical Data,"Federal Institute of Espirito Santo, Brazil",https://www.ukbiobank.ac.uk/projects/automatic-diabetic-retinopathy-detection-based-on-deep-learning-using-retinal-images-and-clinical-data/,matched,unique_normalized_title,46758,Automatic Diabetic Retinopathy Detection based on Deep Learning Using Retinal Images and Clinical Data,Federal Institute of Espirito Santo,46758
585,4,2019-05-14,14 May 2019,"Gene-environment interaction study on obesity, body mass index, and waist circumference","Kyung Hee University, Korea (South)",https://www.ukbiobank.ac.uk/projects/gene-environment-interaction-study-on-obesity-body-mass-index-and-waist-circumference/,matched,unique_normalized_title,48422,"Gene-environment interaction study on obesity, body mass index, and waist circumference",Kyung Hee University,48422
585,5,2019-05-14,14 May 2019,Effect of diet and diet-gene interactions on cognitive function and risk of dementia and Alzheimer’s disease.,"University of Leeds, Great Britain",https://www.ukbiobank.ac.uk/projects/effect-of-diet-and-diet-gene-interactions-on-cognitive-function-and-risk-of-dementia-and-alzheimers-disease/,matched,detail_page_app_id_after_title_unmatched_or_ambiguous,48684,Effect of diet and diet-gene interactions on cognitive function and risk of dementia and Alzheimer's disease.,University of Leeds,
585,6,2019-05-14,14 May 2019,"predict the risk of type 2 diabetes based on early stage and late stage risk factors: genomics, bio-marker, lifestyle, MRI image and environmental data using a deep learning model","iCarbonX (Shenzhen) Pharmaceutical Technology Co. Ltd., China",https://www.ukbiobank.ac.uk/projects/predict-the-risk-of-type-2-diabetes-based-on-early-stage-and-late-stage-risk-factors-genomics-bio-marker-lifestyle-mri-image-and-environmental-data-using-a-deep-learning-model/,matched,unique_normalized_title,49322,"predict the risk of type 2 diabetes based on early stage and late stage risk factors: genomics, bio-marker, lifestyle, MRI image and environmental data using a deep learning model",iCarbonX (Shenzhen) Pharmaceutical Technology Co. Ltd.,49322
585,7,2019-05-14,14 May 2019,Evaluation of Causal Relationships between Body Mass Index and a Wide Range of Traits and Diseases,"Geisinger Clinic, United States of America",https://www.ukbiobank.ac.uk/projects/evaluation-of-causal-relationships-between-body-mass-index-and-a-wide-range-of-traits-and-diseases/,matched,unique_normalized_title,49945,Evaluation of Causal Relationships between Body Mass Index and a Wide Range of Traits and Diseases,Geisinger Clinic,49945
585,8,2019-05-14,14 May 2019,A Secondary Data Analysis Case-control Study to Evaluate Dietary Intake before a Colorectal Cancer Diagnosis in the British Population.,"University of Manchester, Great Britain",https://www.ukbiobank.ac.uk/projects/a-secondary-data-analysis-case-control-study-to-evaluate-dietary-intake-before-a-colorectal-cancer-diagnosis-in-the-british-population/,matched,unique_normalized_title,41002,A Secondary Data Analysis Case-control Study to Evaluate Dietary Intake before a Colorectal Cancer Diagnosis in the British Population.,University of Manchester,41002
585,9,2019-05-09,9 May 2019,Detecting gene-gene interaction effect on blood cell traits by neural networks,"Aalto University, Finland",https://www.ukbiobank.ac.uk/projects/detecting-gene-gene-interaction-effect-on-blood-cell-traits-by-neural-networks/,matched,unique_normalized_title,46791,Detecting gene-gene interaction effect on blood cell traits by neural networks,Aalto University,46791
585,10,2019-05-09,9 May 2019,Precision Retinal Biomarkers for Cognitive Impairment,"University of Florida, United States of America",https://www.ukbiobank.ac.uk/projects/precision-retinal-biomarkers-for-cognitive-impairment/,matched,unique_normalized_title,48388,Precision Retinal Biomarkers for Cognitive Impairment,University of Florida,48388
586,1,2019-05-08,8 May 2019,Epigenomics-mediated blood pressure and QT GWAS,"NYU Grossman School of Medicine, United States of America",https://www.ukbiobank.ac.uk/projects/epigenomics-mediated-blood-pressure-and-qt-gwas/,matched,unique_normalized_title,34201,Epigenomics-mediated blood pressure and QT GWAS,NYU Grossman School of Medicine,34201
586,2,2019-05-07,7 May 2019,Characterizing the genetic determinants of mineral metabolism: A UK Biobank study,"University of Oxford, Great Britain",https://www.ukbiobank.ac.uk/projects/characterizing-the-genetic-determinants-of-mineral-metabolism-a-uk-biobank-study/,matched,unique_normalized_title,45742,Characterizing the genetic determinants of mineral metabolism: A UK Biobank study,University of Oxford,45742
586,3,2019-05-07,7 May 2019,Genetics of cancer risk and therapy response,"European Bioinformatics Institute (EBI), Great Britain",https://www.ukbiobank.ac.uk/projects/genetics-of-cancer-risk-and-therapy-response/,matched,unique_normalized_title,45761,Genetics of cancer risk and therapy response,European Bioinformatics Institute (EBI),45761
